meditation_time
50.389601003731485
56.260922756759236
55.7466763122405
25.95455637479202
26.179762454793263
26.32136598206401
55.65687947232422
31.265099340069213
44.294183923516655
45.48559074283271
50.522252911395476
32.34084843888363
46.963911221630624
37.63507265438208
45.30477568091099
36.6020605998217
40.76179337607915
34.11334764463481
46.76034139238713
45.268060441452825
40.31365797896667
55.58333689507157
31.883830670389877
60.817184960529744
71.36398735404613
53.47362990536963
46.114457298654614
25.26216563696645
47.20078104899144
35.8830963052023
30.626609421811622
35.54489325779153
45.65515596976649
16.40716229020148
16.17752781744776
18.919404639454196
30.303777185391997
30.983425026577038
26.4742256530355
32.21156098486249
20.250323920614985
15.235765470823447
33.163598628632506
31.572189217373012
66.03256763770116
45.62290591099575
30.277330094429264
40.179011044549604
21.01941577478243
21.54599894656309
30.601237907249576
41.040759610764844
30.265714189400143
15.304869480464571
30.893941398559452
20.219196240043615
40.49485993336548
30.843498228896834
31.939607610006206
44.8710690807479
30.287270802690724
20.2039119509763
30.90534249097555
10.641864186720625
41.572509045382915
35.13466270405154
26.530811439291398
31.835820072479954
34.008813798647765
31.909658296513683
33.85008474539755
31.446307328800636
30.289891339814428
30.54182974015768
30.943920993436134
32.768314942126075
48.302706457708666
31.3613419025739
21.24371300290173
31.11461184454997
32.62377679117604
65.87198591893176
32.467411106246594
30.52954814530799
30.087517181472993
30.78934586627871
35.772083259500285
30.30588453276176
30.417514941922093
30.403855096718814
35.2732431894466
60.83503222315078
15.82566992146219
35.88560310589871
22.636365390425183
30.371124863212525
20.322461816869506
31.24255664943614
43.898861552826936
20.12437200649508
31.79508340095986
32.170899012642124
17.541761927331443
30.252796102110636
60.16503283260395
29.934073187968515
25.881093519066567
33.33355951781661
16.17945209312321
10.425874898276742
31.775341206167273
26.462747416748133
33.391695603973396
37.49965931605167
30.325818293029034
15.225317174446863
11.078240554650598
32.85050157305791
31.57382030285651
30.37511276862247
33.23716065391662
35.44059801395024
21.994452582448176
32.14016439514892
18.643800357795126
60.49145870346162
42.31113307015363
30.2335155897843
33.40452873608874
